UserID,MovieID,Title,Title_1,Year,Sum of Total Views,Language,Country - Movie,Country - User,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Sum of Rating,Count of RatingID,Year,Quarter,Month,Day,Age,Device,Gender,SubscriptionStatus,TotalWatchTime
SF_339,497,Much Ado About Nothing (1993),Much Ado About Nothing,1993,116140,Spanish,Canada,Italy,Comedy,Romance,"","","","",4.7,1,2024,Qtr 4,October,15,60,Mobile,M,Subscriber,52
SF_4510,497,Much Ado About Nothing (1993),Much Ado About Nothing,1993,116140,Spanish,Canada,Italy,Comedy,Romance,"","","","",2.8,1,2024,Qtr 2,May,19,42,Desktop,M,Subscriber,455
SF_5761,497,Much Ado About Nothing (1993),Much Ado About Nothing,1993,116140,Spanish,Canada,USA,Comedy,Romance,"","","","",4.5,1,2024,Qtr 3,August,16,51,Smart TV,M,Subscriber,462
SF_4269,1907,Mulan (1998),Mulan,1998,152200,French,USA,Italy,Animation,Children's,"","","","",4.1,1,2024,Qtr 2,June,10,30,Smart TV,M,Subscriber,491
SF_281,707,Mulholland Falls (1996),Mulholland Falls,1996,245181,French,Canada,USA,Crime,Film-Noir,Thriller,"","","",3.1,1,2024,Qtr 2,May,4,55,Tablet,F,Subscriber,299
SF_5783,707,Mulholland Falls (1996),Mulholland Falls,1996,245181,French,Canada,France,Crime,Film-Noir,Thriller,"","","",2.8,1,2024,Qtr 3,September,1,20,Mobile,F,Subscriber,66
SF_1189,719,Multiplicity (1996),Multiplicity,1996,43029,Spanish,Canada,USA,Comedy,"","","","","",1.2,1,2024,Qtr 2,April,19,45,Smart TV,M,Free,186
SF_1808,719,Multiplicity (1996),Multiplicity,1996,43029,Spanish,Canada,India,Comedy,"","","","","",4.7,1,2024,Qtr 4,November,8,19,Smart TV,F,Free,198
SF_2413,719,Multiplicity (1996),Multiplicity,1996,43029,Spanish,Canada,India,Comedy,"","","","","",2.5,1,2024,Qtr 3,July,3,39,Mobile,F,Free,390
SF_3098,719,Multiplicity (1996),Multiplicity,1996,43029,Spanish,Canada,Italy,Comedy,"","","","","",1.2,1,2024,Qtr 1,January,11,21,Smart TV,M,Free,59
SF_5434,719,Multiplicity (1996),Multiplicity,1996,43029,Spanish,Canada,USA,Comedy,"","","","","",2.6,1,2024,Qtr 3,August,14,25,Smart TV,F,Subscriber,372
SF_5602,719,Multiplicity (1996),Multiplicity,1996,43029,Spanish,Canada,Canada,Comedy,"","","","","",3.6,1,2024,Qtr 3,August,11,30,Tablet,M,Free,413
SF_4052,2883,Mumford (1999),Mumford,1999,6925,Spanish,UK,Canada,Comedy,"","","","","",4.4,1,2024,Qtr 2,May,12,20,Desktop,M,Free,132
SF_5013,2883,Mumford (1999),Mumford,1999,6925,Spanish,UK,Italy,Comedy,"","","","","",2,1,2023,Qtr 4,December,28,54,Desktop,M,Free,112
SF_5591,2883,Mumford (1999),Mumford,1999,6925,Spanish,UK,UK,Comedy,"","","","","",1.8,1,2024,Qtr 1,January,23,44,Smart TV,M,Subscriber,391
SF_2541,107,Muppet Treasure Island (1996),Muppet Treasure Island,1996,296120,French,Italy,India,Adventure,Children's,Comedy,Musical,"","",3.1,1,2024,Qtr 2,May,29,52,Mobile,F,Subscriber,85
SF_402,107,Muppet Treasure Island (1996),Muppet Treasure Island,1996,296120,French,Italy,Canada,Adventure,Children's,Comedy,Musical,"","",2.5,1,2024,Qtr 3,July,23,16,Desktop,M,Free,491
SF_1201,1568,MURDER and murder (1996),MURDER and murder,1996,92685,Italian,Canada,Italy,Crime,Drama,Mystery,"","","",4.8,1,2024,Qtr 1,February,19,39,Smart TV,M,Free,64
SF_3503,1568,MURDER and murder (1996),MURDER and murder,1996,92685,Italian,Canada,France,Crime,Drama,Mystery,"","","",1.8,1,2023,Qtr 4,December,14,39,Desktop,M,Free,228
SF_367,1568,MURDER and murder (1996),MURDER and murder,1996,92685,Italian,Canada,France,Crime,Drama,Mystery,"","","",3.3,1,2024,Qtr 1,March,24,15,Smart TV,M,Free,26
SF_1725,1422,Murder at 1600 (1997),Murder at 1600,1997,102502,French,Italy,UK,Mystery,Thriller,"","","","",3.2,1,2024,Qtr 2,April,9,62,Smart TV,M,Subscriber,21
SF_2214,280,Murder in the First (1995),Murder in the First,1995,41660,French,Italy,Italy,Drama,Thriller,"","","","",2.1,1,2024,Qtr 4,October,17,63,Mobile,F,Subscriber,486
SF_3818,280,Murder in the First (1995),Murder in the First,1995,41660,French,Italy,France,Drama,Thriller,"","","","",4.5,1,2024,Qtr 1,March,11,38,Tablet,M,Subscriber,97
SF_4302,2219,Murder! (1930),Murder!,1930,93242,Italian,Italy,India,Mystery,Thriller,"","","","",1.2,1,2024,Qtr 1,January,16,17,Tablet,M,Free,269
SF_4966,2219,Murder! (1930),Murder!,1930,93242,Italian,Italy,Italy,Mystery,Thriller,"","","","",4.9,1,2024,Qtr 1,February,23,51,Smart TV,M,Subscriber,411
SF_2761,1069,"Murder, My Sweet (1944)","Murder, My Sweet",1944,14420,French,France,USA,Film-Noir,Thriller,"","","","",4.5,1,2024,Qtr 4,October,19,65,Smart TV,M,Free,91
SF_4337,1069,"Murder, My Sweet (1944)","Murder, My Sweet",1944,14420,French,France,Italy,Film-Noir,Thriller,"","","","",3.6,1,2024,Qtr 3,September,4,65,Desktop,M,Subscriber,190
SF_274,342,Muriel's Wedding (1994),Muriel's Wedding,1994,65986,French,UK,UK,Comedy,Romance,"","","","",1.7,1,2024,Qtr 1,February,25,22,Tablet,M,Subscriber,404
SF_450,342,Muriel's Wedding (1994),Muriel's Wedding,1994,65986,French,UK,USA,Comedy,Romance,"","","","",3.7,1,2024,Qtr 1,January,7,61,Mobile,M,Free,451
SF_5462,342,Muriel's Wedding (1994),Muriel's Wedding,1994,65986,French,UK,Italy,Comedy,Romance,"","","","",4.5,1,2024,Qtr 2,May,11,38,Desktop,M,Free,260
SF_3528,3501,Murphy's Romance (1985),Murphy's Romance,1985,193800,Italian,UK,UK,Comedy,Romance,"","","","",2.8,1,2024,Qtr 2,April,5,41,Tablet,M,Free,97
SF_386,3501,Murphy's Romance (1985),Murphy's Romance,1985,193800,Italian,UK,UK,Comedy,Romance,"","","","",4.2,1,2024,Qtr 2,April,8,48,Smart TV,M,Subscriber,383
SF_5794,3501,Murphy's Romance (1985),Murphy's Romance,1985,193800,Italian,UK,Italy,Comedy,Romance,"","","","",4.1,1,2024,Qtr 1,March,29,60,Mobile,M,Free,282
SF_301,1767,Music From Another Room (1998),Music From Another Room,1998,112586,Spanish,France,Italy,Drama,Romance,"","","","",2.3,1,2024,Qtr 1,January,14,36,Mobile,M,Subscriber,490
SF_5789,1767,Music From Another Room (1998),Music From Another Room,1998,112586,Spanish,France,India,Drama,Romance,"","","","",1.8,1,2024,Qtr 4,October,13,59,Tablet,M,Free,338
SF_4971,2996,Music of the Heart (1999),Music of the Heart,1999,11651,Spanish,UK,India,Drama,"","","","","",3,1,2024,Qtr 3,September,10,42,Desktop,M,Free,312
SF_631,2996,Music of the Heart (1999),Music of the Heart,1999,11651,Spanish,UK,Canada,Drama,"","","","","",3.1,1,2024,Qtr 4,October,4,20,Mobile,M,Free,99
SF_3514,183,Mute Witness (1994),Mute Witness,1994,46855,English,USA,UK,Thriller,"","","","","",3.8,1,2024,Qtr 3,July,23,27,Desktop,M,Subscriber,293
SF_1613,1931,Mutiny on the Bounty (1935),Mutiny on the Bounty,1935,28722,Spanish,Canada,USA,Adventure,"","","","","",3.9,1,2024,Qtr 3,September,25,63,Mobile,M,Free,352
SF_2117,1931,Mutiny on the Bounty (1935),Mutiny on the Bounty,1935,28722,Spanish,Canada,Canada,Adventure,"","","","","",4.4,1,2024,Qtr 1,January,10,52,Tablet,M,Free,112
SF_370,3002,My Best Fiend (Mein liebster Feind) (1999),My Best Fiend (Mein liebster Feind),1999,1636,English,Canada,UK,Documentary,"","","","","",4.4,1,2024,Qtr 1,February,1,37,Tablet,M,Subscriber,425
SF_4091,3002,My Best Fiend (Mein liebster Feind) (1999),My Best Fiend (Mein liebster Feind),1999,1636,English,Canada,India,Documentary,"","","","","",2,1,2024,Qtr 3,July,11,28,Tablet,M,Free,57
SF_4482,3002,My Best Fiend (Mein liebster Feind) (1999),My Best Fiend (Mein liebster Feind),1999,1636,English,Canada,India,Documentary,"","","","","",1.1,1,2024,Qtr 2,May,14,51,Tablet,F,Subscriber,87
SF_3019,1569,My Best Friend's Wedding (1997),My Best Friend's Wedding,1997,55498,Italian,Italy,France,Comedy,Romance,"","","","",2.2,1,2024,Qtr 1,February,20,13,Mobile,M,Free,329
SF_6012,1569,My Best Friend's Wedding (1997),My Best Friend's Wedding,1997,55498,Italian,Italy,India,Comedy,Romance,"","","","",3.5,1,2024,Qtr 2,May,27,12,Desktop,M,Free,355
SF_1614,3023,My Best Girl (1927),My Best Girl,1927,11128,English,UK,Canada,Comedy,Romance,"","","","",3.5,1,2023,Qtr 4,December,28,44,Tablet,M,Subscriber,123
SF_1758,3023,My Best Girl (1927),My Best Girl,1927,11128,English,UK,USA,Comedy,Romance,"","","","",4.2,1,2024,Qtr 4,November,3,29,Smart TV,F,Free,348
SF_4285,3023,My Best Girl (1927),My Best Girl,1927,11128,English,UK,UK,Comedy,Romance,"","","","",4.9,1,2024,Qtr 1,March,1,56,Desktop,M,Subscriber,319
SF_5755,3023,My Best Girl (1927),My Best Girl,1927,11128,English,UK,France,Comedy,Romance,"","","","",2,1,2024,Qtr 2,June,20,21,Tablet,F,Subscriber,363
SF_107,2249,My Blue Heaven (1990),My Blue Heaven,1990,42144,French,USA,Canada,Comedy,"","","","","",2,1,2024,Qtr 3,July,8,53,Smart TV,M,Subscriber,293
SF_1348,2249,My Blue Heaven (1990),My Blue Heaven,1990,42144,French,USA,France,Comedy,"","","","","",1.1,1,2024,Qtr 3,September,7,45,Smart TV,F,Subscriber,24
SF_4984,2249,My Blue Heaven (1990),My Blue Heaven,1990,42144,French,USA,France,Comedy,"","","","","",1.3,1,2024,Qtr 3,September,2,47,Tablet,M,Subscriber,25
SF_5197,2249,My Blue Heaven (1990),My Blue Heaven,1990,42144,French,USA,India,Comedy,"","","","","",1.9,1,2024,Qtr 3,August,16,48,Mobile,F,Free,224
SF_5207,2249,My Blue Heaven (1990),My Blue Heaven,1990,42144,French,USA,Italy,Comedy,"","","","","",1.2,1,2024,Qtr 3,July,31,28,Tablet,M,Subscriber,318
SF_2358,2240,My Bodyguard (1980),My Bodyguard,1980,87436,Italian,Canada,Canada,Drama,"","","","","",3.3,1,2024,Qtr 1,February,13,35,Smart TV,F,Free,233
SF_746,2240,My Bodyguard (1980),My Bodyguard,1980,87436,Italian,Canada,UK,Drama,"","","","","",3.7,1,2023,Qtr 4,December,23,63,Desktop,F,Free,171
SF_969,2240,My Bodyguard (1980),My Bodyguard,1980,87436,Italian,Canada,USA,Drama,"","","","","",3,1,2024,Qtr 1,January,15,54,Tablet,F,Free,211
SF_2840,2552,My Boyfriend's Back (1993),My Boyfriend's Back,1993,29319,German,UK,India,Comedy,"","","","","",1.5,1,2024,Qtr 4,December,3,57,Tablet,M,Free,319
SF_3399,3491,My Chauffeur (1986),My Chauffeur,1986,25234,Spanish,USA,France,Comedy,"","","","","",3.1,1,2024,Qtr 4,October,16,41,Tablet,M,Free,441
SF_3506,3491,My Chauffeur (1986),My Chauffeur,1986,25234,Spanish,USA,Canada,Comedy,"","","","","",1.1,1,2024,Qtr 4,October,11,11,Tablet,M,Subscriber,93
SF_651,3491,My Chauffeur (1986),My Chauffeur,1986,25234,Spanish,USA,India,Comedy,"","","","","",3.8,1,2024,Qtr 4,October,14,21,Desktop,M,Subscriber,117
SF_1167,2302,My Cousin Vinny (1992),My Cousin Vinny,1992,94045,Italian,USA,Italy,Comedy,"","","","","",3,1,2024,Qtr 3,September,13,12,Desktop,F,Subscriber,52
SF_3852,2302,My Cousin Vinny (1992),My Cousin Vinny,1992,94045,Italian,USA,Italy,Comedy,"","","","","",3.4,1,2024,Qtr 1,January,11,9,Mobile,M,Subscriber,94
SF_2180,269,My Crazy Life (Mi vida loca) (1993),My Crazy Life (Mi vida loca),1993,99707,Italian,Italy,India,Drama,"","","","","",4.5,1,2024,Qtr 2,June,6,28,Tablet,M,Subscriber,211
SF_4394,269,My Crazy Life (Mi vida loca) (1993),My Crazy Life (Mi vida loca),1993,99707,Italian,Italy,France,Drama,"","","","","",4.6,1,2024,Qtr 4,October,30,16,Desktop,M,Free,487
SF_448,269,My Crazy Life (Mi vida loca) (1993),My Crazy Life (Mi vida loca),1993,99707,Italian,Italy,Italy,Drama,"","","","","",1.3,1,2024,Qtr 2,April,29,65,Desktop,M,Free,96
SF_3883,3189,My Dog Skip (1999),My Dog Skip,1999,52559,Spanish,USA,USA,Comedy,"","","","","",3.8,1,2024,Qtr 4,December,9,14,Desktop,M,Subscriber,54
SF_2798,914,My Fair Lady (1964),My Fair Lady,1964,168770,Spanish,India,France,Musical,Romance,"","","","",3.2,1,2024,Qtr 3,August,2,22,Mobile,M,Free,288
SF_867,914,My Fair Lady (1964),My Fair Lady,1964,168770,Spanish,India,UK,Musical,Romance,"","","","",4.9,1,2024,Qtr 1,March,31,9,Smart TV,M,Free,69
SF_590,279,My Family (1995),My Family,1995,61917,Spanish,France,Canada,Drama,"","","","","",3.4,1,2024,Qtr 3,September,2,51,Mobile,F,Subscriber,94
SF_1255,2498,My Favorite Martian (1999),My Favorite Martian,1999,114842,Italian,France,France,Comedy,Sci-Fi,"","","","",1.3,1,2024,Qtr 4,November,13,23,Tablet,M,Subscriber,170
SF_3459,2498,My Favorite Martian (1999),My Favorite Martian,1999,114842,Italian,France,Canada,Comedy,Sci-Fi,"","","","",1,1,2024,Qtr 3,July,23,48,Desktop,M,Free,143
SF_3754,2498,My Favorite Martian (1999),My Favorite Martian,1999,114842,Italian,France,France,Comedy,Sci-Fi,"","","","",1.8,1,2024,Qtr 2,May,25,53,Smart TV,M,Subscriber,457
SF_4400,2498,My Favorite Martian (1999),My Favorite Martian,1999,114842,Italian,France,UK,Comedy,Sci-Fi,"","","","",1.8,1,2024,Qtr 2,April,19,42,Smart TV,F,Subscriber,425
SF_554,2498,My Favorite Martian (1999),My Favorite Martian,1999,114842,Italian,France,France,Comedy,Sci-Fi,"","","","",3.5,1,2024,Qtr 2,June,22,14,Tablet,M,Free,484
SF_1565,621,My Favorite Season (1993),My Favorite Season,1993,79401,Italian,France,India,Drama,"","","","","",2.9,1,2024,Qtr 3,August,17,35,Mobile,M,Free,99
SF_1609,621,My Favorite Season (1993),My Favorite Season,1993,79401,Italian,France,USA,Drama,"","","","","",3.4,1,2024,Qtr 1,March,16,64,Desktop,F,Free,200
SF_3103,621,My Favorite Season (1993),My Favorite Season,1993,79401,Italian,France,USA,Drama,"","","","","",3.8,1,2024,Qtr 2,June,27,25,Mobile,M,Free,53
SF_4687,621,My Favorite Season (1993),My Favorite Season,1993,79401,Italian,France,France,Drama,"","","","","",3.5,1,2024,Qtr 1,February,9,60,Smart TV,M,Subscriber,390
SF_2383,921,My Favorite Year (1982),My Favorite Year,1982,86435,English,UK,USA,Comedy,"","","","","",4.3,1,2024,Qtr 3,September,27,62,Desktop,F,Free,46
SF_5660,921,My Favorite Year (1982),My Favorite Year,1982,86435,English,UK,Canada,Comedy,"","","","","",2.3,1,2023,Qtr 4,December,27,63,Desktop,M,Subscriber,137
SF_2957,1390,My Fellow Americans (1996),My Fellow Americans,1996,50605,German,UK,Italy,Comedy,"","","","","",5,1,2024,Qtr 1,March,10,28,Smart TV,M,Subscriber,311
SF_754,1390,My Fellow Americans (1996),My Fellow Americans,1996,50605,German,UK,India,Comedy,"","","","","",2.6,1,2024,Qtr 2,May,1,18,Desktop,M,Free,101
SF_3972,1839,My Giant (1998),My Giant,1998,42222,Spanish,USA,France,Comedy,"","","","","",1.9,1,2024,Qtr 3,September,20,59,Mobile,F,Free,298
SF_1637,1185,My Left Foot (1989),My Left Foot,1989,82744,German,France,UK,Drama,"","","","","",2.6,1,2024,Qtr 3,July,19,62,Smart TV,M,Free,156
SF_3473,1185,My Left Foot (1989),My Left Foot,1989,82744,German,France,Canada,Drama,"","","","","",2.4,1,2024,Qtr 2,May,8,39,Tablet,F,Free,318
SF_4465,1185,My Left Foot (1989),My Left Foot,1989,82744,German,France,UK,Drama,"","","","","",1.3,1,2024,Qtr 2,May,27,61,Desktop,M,Free,481
SF_1243,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993,22173,German,Canada,India,Drama,"","","","","",5,1,2023,Qtr 4,December,30,31,Smart TV,M,Subscriber,459
SF_2667,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993,22173,German,Canada,Italy,Drama,"","","","","",2.3,1,2024,Qtr 3,September,7,41,Mobile,F,Subscriber,498
SF_331,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993,22173,German,Canada,France,Drama,"","","","","",1.1,1,2024,Qtr 2,May,6,46,Mobile,M,Free,174
SF_4059,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993,22173,German,Canada,USA,Drama,"","","","","",3.6,1,2024,Qtr 2,May,29,40,Tablet,M,Free,99
SF_4495,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993,22173,German,Canada,Italy,Drama,"","","","","",3.8,1,2024,Qtr 2,June,2,35,Smart TV,M,Free,463
SF_3232,1300,My Life as a Dog (Mitt liv som hund) (1985),My Life as a Dog (Mitt liv som hund),1985,97722,English,France,India,Drama,"","","","","",3.7,1,2024,Qtr 3,August,26,40,Smart TV,M,Free,12
SF_3605,1300,My Life as a Dog (Mitt liv som hund) (1985),My Life as a Dog (Mitt liv som hund),1985,97722,English,France,France,Drama,"","","","","",1.2,1,2024,Qtr 1,February,18,39,Desktop,M,Subscriber,79
SF_5684,1300,My Life as a Dog (Mitt liv som hund) (1985),My Life as a Dog (Mitt liv som hund),1985,97722,English,France,USA,Drama,"","","","","",5,1,2024,Qtr 1,March,25,41,Tablet,M,Subscriber,477
SF_1376,1734,My Life in Pink (Ma vie en rose) (1997),My Life in Pink (Ma vie en rose),1997,99432,English,USA,USA,Comedy,Drama,"","","","",3.5,1,2024,Qtr 3,August,16,36,Tablet,F,Free,14
SF_1386,1734,My Life in Pink (Ma vie en rose) (1997),My Life in Pink (Ma vie en rose),1997,99432,English,USA,Italy,Comedy,Drama,"","","","",3.1,1,2024,Qtr 4,December,11,19,Tablet,F,Free,245
SF_1777,2711,My Life So Far (1999),My Life So Far,1999,84745,French,Canada,UK,Drama,"","","","","",1.4,1,2024,Qtr 1,February,11,21,Tablet,M,Free,387
SF_2644,2711,My Life So Far (1999),My Life So Far,1999,84745,French,Canada,Italy,Drama,"","","","","",4.5,1,2024,Qtr 4,November,18,48,Desktop,M,Subscriber,136
SF_6034,2711,My Life So Far (1999),My Life So Far,1999,84745,French,Canada,India,Drama,"","","","","",1.7,1,2024,Qtr 2,April,24,16,Desktop,M,Subscriber,451
SF_759,2711,My Life So Far (1999),My Life So Far,1999,84745,French,Canada,Canada,Drama,"","","","","",4.5,1,2024,Qtr 1,January,16,50,Smart TV,F,Subscriber,205
SF_1885,947,My Man Godfrey (1936),My Man Godfrey,1936,88153,French,UK,Italy,Comedy,"","","","","",2.8,1,2024,Qtr 2,June,2,21,Mobile,M,Subscriber,242
SF_606,947,My Man Godfrey (1936),My Man Godfrey,1936,88153,French,UK,UK,Comedy,"","","","","",3.2,1,2024,Qtr 3,August,20,51,Smart TV,F,Free,328
SF_2215,3096,My Man Godfrey (1957),My Man Godfrey,1957,28863,French,Canada,Italy,Comedy,"","","","","",1.1,1,2024,Qtr 4,November,29,21,Tablet,F,Free,21
SF_2402,3096,My Man Godfrey (1957),My Man Godfrey,1957,28863,French,Canada,France,Comedy,"","","","","",3.1,1,2024,Qtr 1,February,5,55,Desktop,M,Free,288
SF_2721,3096,My Man Godfrey (1957),My Man Godfrey,1957,28863,French,Canada,Canada,Comedy,"","","","","",3.4,1,2024,Qtr 4,October,2,65,Smart TV,M,Free,132
SF_5323,3096,My Man Godfrey (1957),My Man Godfrey,1957,28863,French,Canada,India,Comedy,"","","","","",3.6,1,2024,Qtr 3,August,30,38,Smart TV,M,Subscriber,66
SF_2502,2481,My Name Is Joe (1998),My Name Is Joe,1998,42310,English,Italy,Canada,Drama,Romance,"","","","",2.3,1,2024,Qtr 1,March,31,56,Desktop,M,Subscriber,243
SF_3410,2481,My Name Is Joe (1998),My Name Is Joe,1998,42310,English,Italy,India,Drama,Romance,"","","","",2.6,1,2024,Qtr 3,July,6,30,Mobile,M,Free,67
SF_3884,2481,My Name Is Joe (1998),My Name Is Joe,1998,42310,English,Italy,Italy,Drama,Romance,"","","","",2.3,1,2024,Qtr 3,August,6,9,Desktop,M,Free,442
SF_4133,2481,My Name Is Joe (1998),My Name Is Joe,1998,42310,English,Italy,USA,Drama,Romance,"","","","",2.3,1,2024,Qtr 2,May,1,19,Mobile,M,Subscriber,410
SF_4447,2481,My Name Is Joe (1998),My Name Is Joe,1998,42310,English,Italy,Italy,Drama,Romance,"","","","",4.2,1,2024,Qtr 1,January,9,10,Mobile,M,Subscriber,264
SF_481,2481,My Name Is Joe (1998),My Name Is Joe,1998,42310,English,Italy,UK,Drama,Romance,"","","","",1.2,1,2024,Qtr 1,February,21,51,Desktop,M,Free,325
SF_490,2481,My Name Is Joe (1998),My Name Is Joe,1998,42310,English,Italy,India,Drama,Romance,"","","","",4,1,2024,Qtr 4,November,16,11,Tablet,M,Subscriber,393
SF_5790,2481,My Name Is Joe (1998),My Name Is Joe,1998,42310,English,Italy,Canada,Drama,Romance,"","","","",4.1,1,2024,Qtr 2,May,13,65,Tablet,F,Free,212
SF_1206,1611,My Own Private Idaho (1991),My Own Private Idaho,1991,54774,Spanish,UK,USA,Drama,"","","","","",2.2,1,2024,Qtr 1,February,24,20,Mobile,F,Subscriber,325
SF_2592,1611,My Own Private Idaho (1991),My Own Private Idaho,1991,54774,Spanish,UK,Italy,Drama,"","","","","",3.1,1,2024,Qtr 2,June,19,63,Smart TV,M,Free,400
SF_4369,1611,My Own Private Idaho (1991),My Own Private Idaho,1991,54774,Spanish,UK,Italy,Drama,"","","","","",3.1,1,2024,Qtr 2,April,25,35,Desktop,M,Subscriber,289
SF_344,2615,My Science Project (1985),My Science Project,1985,36752,English,Canada,France,Adventure,Sci-Fi,"","","","",1.7,1,2024,Qtr 2,May,16,21,Desktop,M,Subscriber,30
SF_3987,2615,My Science Project (1985),My Science Project,1985,36752,English,Canada,UK,Adventure,Sci-Fi,"","","","",1.7,1,2024,Qtr 1,January,12,54,Tablet,F,Free,306
SF_4293,2615,My Science Project (1985),My Science Project,1985,36752,English,Canada,Italy,Adventure,Sci-Fi,"","","","",3.4,1,2024,Qtr 2,April,3,38,Smart TV,F,Subscriber,441
SF_2973,2697,My Son the Fanatic (1998),My Son the Fanatic,1998,148629,Italian,France,Canada,Comedy,Drama,Romance,"","","",1.1,1,2024,Qtr 3,July,13,49,Tablet,F,Subscriber,390
SF_5545,2697,My Son the Fanatic (1998),My Son the Fanatic,1998,148629,Italian,France,USA,Comedy,Drama,Romance,"","","",2.3,1,2023,Qtr 4,December,27,55,Mobile,F,Subscriber,429
SF_1739,3331,My Tutor (1983),My Tutor,1983,96007,German,Canada,India,Drama,"","","","","",3.5,1,2024,Qtr 1,March,20,15,Smart TV,M,Free,410
SF_877,3331,My Tutor (1983),My Tutor,1983,96007,German,Canada,UK,Drama,"","","","","",3,1,2024,Qtr 3,September,10,39,Desktop,M,Free,242
SF_3745,2723,Mystery Men (1999),Mystery Men,1999,289224,Italian,France,UK,Action,Adventure,Comedy,"","","",1.7,1,2024,Qtr 4,November,26,33,Tablet,F,Subscriber,171
SF_4883,2723,Mystery Men (1999),Mystery Men,1999,289224,Italian,France,Italy,Action,Adventure,Comedy,"","","",3.9,1,2024,Qtr 3,August,25,13,Smart TV,F,Subscriber,402
SF_5864,2723,Mystery Men (1999),Mystery Men,1999,289224,Italian,France,UK,Action,Adventure,Comedy,"","","",3.4,1,2024,Qtr 1,January,14,46,Smart TV,F,Free,326
SF_3393,671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,1996,29828,Italian,UK,UK,Comedy,Sci-Fi,"","","","",1.1,1,2024,Qtr 3,August,10,18,Desktop,M,Free,44
SF_3997,671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,1996,29828,Italian,UK,Italy,Comedy,Sci-Fi,"","","","",1.2,1,2024,Qtr 3,August,8,42,Smart TV,M,Free,124
SF_5297,671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,1996,29828,Italian,UK,Canada,Comedy,Sci-Fi,"","","","",2.7,1,2024,Qtr 1,January,25,51,Mobile,M,Free,460
SF_5526,671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,1996,29828,Italian,UK,USA,Comedy,Sci-Fi,"","","","",4.1,1,2024,Qtr 1,February,17,64,Tablet,F,Free,330
SF_887,671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,1996,29828,Italian,UK,USA,Comedy,Sci-Fi,"","","","",4.8,1,2024,Qtr 4,November,25,36,Smart TV,F,Subscriber,403
SF_4635,3521,Mystery Train (1989),Mystery Train,1989,154389,German,Canada,UK,Comedy,Crime,Drama,"","","",2,1,2024,Qtr 4,October,15,55,Tablet,M,Free,60
SF_547,3521,Mystery Train (1989),Mystery Train,1989,154389,German,Canada,India,Comedy,Crime,Drama,"","","",2.4,1,2024,Qtr 3,August,12,44,Mobile,M,Free,169
SF_875,3521,Mystery Train (1989),Mystery Train,1989,154389,German,Canada,France,Comedy,Crime,Drama,"","","",1.2,1,2024,Qtr 3,September,29,15,Desktop,M,Free,224
SF_5056,2889,"Mystery, Alaska (1999)","Mystery, Alaska",1999,6488,French,USA,France,Comedy,"","","","","",4.2,1,2024,Qtr 4,November,23,44,Smart TV,M,Free,50
SF_1214,2603,N̫ (1998),N̫,1998,40478,English,France,Canada,Drama,"","","","","",4.5,1,2024,Qtr 3,September,23,20,Tablet,M,Subscriber,26
SF_4907,2603,N̫ (1998),N̫,1998,40478,English,France,USA,Drama,"","","","","",2,1,2024,Qtr 3,July,20,17,Tablet,F,Free,383
SF_4385,1664,N̩nette et Boni (1996),N̩nette et Boni,1996,91815,French,India,UK,Drama,"","","","","",2.1,1,2024,Qtr 4,November,20,57,Mobile,M,Subscriber,446
SF_5631,1664,N̩nette et Boni (1996),N̩nette et Boni,1996,91815,French,India,UK,Drama,"","","","","",1,1,2024,Qtr 3,July,11,11,Tablet,M,Subscriber,258
SF_3134,3395,Nadine (1987),Nadine,1987,72983,German,Canada,UK,Comedy,"","","","","",4.1,1,2024,Qtr 2,April,17,16,Desktop,M,Free,76
SF_3601,3395,Nadine (1987),Nadine,1987,72983,German,Canada,USA,Comedy,"","","","","",2.1,1,2023,Qtr 4,December,21,10,Smart TV,F,Free,101
SF_4033,3395,Nadine (1987),Nadine,1987,72983,German,Canada,UK,Comedy,"","","","","",3,1,2024,Qtr 2,June,24,39,Desktop,M,Free,86
SF_5932,3395,Nadine (1987),Nadine,1987,72983,German,Canada,Italy,Comedy,"","","","","",2.7,1,2024,Qtr 3,September,26,35,Smart TV,M,Free,264
