MovieID,Title,Title,Year,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Language,Country,Total Views,,,,,,,,,
2096,Sleeping Beauty (1959),Sleeping Beauty,1959,Animation,Children's,Musical,,,,German,Italy,36682,,,,,,,,,
2097,Something Wicked This Way Comes (1983),Something Wicked This Way Comes,1983,Children's,Horror,,,,,Spanish,Italy,2474,,,,,,,,,
2098,Son of Flubber (1963),Son of Flubber,1963,Children's,Comedy,,,,,Spanish,Canada,55436,,,,,,,,,
2099,Song of the South (1946),Song of the South,1946,Adventure,Animation,Children's,Musical,,,English,USA,20575,,,,,,,,,
2100,Splash (1984),Splash,1984,Comedy,Fantasy,Romance,,,,French,Canada,42321,,,,,,,,,
2101,Squanto: A Warrior's Tale (1994),Squanto: A Warrior's Tale,1994,Adventure,Drama,,,,,Spanish,Canada,2148,,,,,,,,,
2102,Steamboat Willie (1940),Steamboat Willie,1940,Animation,Children's,Comedy,Musical,,,German,France,95516,,,,,,,,,
2103,Tall Tale (1994),Tall Tale,1994,Adventure,Children's,,,,,English,UK,15693,,,,,,,,,
2104,Tex (1982),Tex,1982,Drama,,,,,,French,USA,87274,,,,,,,,,
2105,Tron (1982),Tron,1982,Action,Adventure,Fantasy,Sci-Fi,,,Italian,Canada,14703,,,,,,,,,
2106,Swing Kids (1993),Swing Kids,1993,Drama,War,,,,,German,Canada,56593,,,,,,,,,
2107,Halloween: H20 (1998),Halloween: H20,1998,Horror,Thriller,,,,,French,France,77494,,,,,,,,,
2108,L.A. Story (1991),L.A. Story,1991,Comedy,Romance,,,,,German,USA,50240,,,,,,,,,
2109,The Jerk(1979),The Jer,1979,Comedy,,,,,,English,India,59784,,,,,,,,,
2110,Dead Men Don't Wear Plaid (1982),Dead Men Don't Wear Plaid,1982,Comedy,Crime,Thriller,,,,German,India,63521,,,,,,,,,
2111,The Man with Two Brains(1983),The Man with Two Brain,1983,Comedy,,,,,,Italian,UK,24875,,,,,,,,,
2112,Grand Canyon (1991),Grand Canyon,1991,Crime,Drama,,,,,Italian,UK,38453,,,,,,,,,
2113,Graveyard Shift (1990),Graveyard Shift,1990,Horror,Thriller,,,,,French,France,7574,,,,,,,,,
2114,The Outsiders(1983),The Outsider,1983,Drama,,,,,,Spanish,USA,54003,,,,,,,,,
2115,Indiana Jones and the Temple of Doom (1984),Indiana Jones and the Temple of Doom,1984,Action,Adventure,,,,,Italian,France,20180,,,,,,,,,
2116,The Lord of the Rings(1978),The Lord of the Ring,1978,Adventure,Animation,Children's,Sci-Fi,,,French,Italy,15298,,,,,,,,,
2117,Nineteen Eighty-Four (1984),Nineteen Eighty-Four,1984,Drama,Sci-Fi,,,,,French,France,71853,,,,,,,,,
2118,The Dead Zone(1983),The Dead Zon,1983,Horror,Thriller,,,,,English,USA,22368,,,,,,,,,
2119,Maximum Overdrive (1986),Maximum Overdrive,1986,Horror,,,,,,English,France,36215,,,,,,,,,
2120,Needful Things (1993),Needful Things,1993,Drama,Horror,,,,,Spanish,USA,12398,,,,,,,,,
2121,Cujo (1983),Cujo,1983,Horror,Thriller,,,,,Spanish,UK,66359,,,,,,,,,
2122,Children of the Corn (1984),Children of the Corn,1984,Horror,Thriller,,,,,English,Italy,19613,,,,,,,,,
2123,All Dogs Go to Heaven (1989),All Dogs Go to Heaven,1989,Animation,Children's,,,,,Italian,India,12882,,,,,,,,,
2124,The Addams Family(1991),The Addams Famil,1991,Comedy,,,,,,German,Italy,56714,,,,,,,,,
2125,Ever After: A Cinderella Story (1998),Ever After: A Cinderella Story,1998,Drama,Romance,,,,,Spanish,Canada,49463,,,,,,,,,
2126,Snake Eyes (1998),Snake Eyes,1998,Action,Crime,Mystery,Thriller,,,English,USA,48026,,,,,,,,,
2127,"First Love, Last Rites (1997)","First Love, Last Rites",1997,Drama,Romance,,,,,French,Italy,42160,,,,,,,,,
2128,Safe Men (1998),Safe Men,1998,Comedy,,,,,,English,UK,92238,,,,,,,,,
2129,The Saltmen of Tibet(1997),The Saltmen of Tibe,1997,Documentary,,,,,,Italian,USA,18375,,,,,,,,,
2130,Atlantic City (1980),Atlantic City,1980,Crime,Drama,Romance,,,,German,India,55004,,,,,,,,,
2131,Autumn Sonata (HÃ¶stsonaten ) (1978),Autumn Sonata (HÃ¶stsonaten ),1978,Drama,,,,,,English,Canada,79841,,,,,,,,,
2132,Who's Afraid of Virginia Woolf? (1966),Who's Afraid of Virginia Woolf?,1966,Drama,,,,,,Italian,USA,33624,,,,,,,,,
2133,Adventures in Babysitting (1987),Adventures in Babysitting,1987,Adventure,Comedy,,,,,Spanish,USA,2245,,,,,,,,,
2134,Weird Science (1985),Weird Science,1985,Comedy,,,,,,Spanish,India,77188,,,,,,,,,
2135,Doctor Dolittle (1967),Doctor Dolittle,1967,Adventure,Musical,,,,,French,USA,81594,,,,,,,,,
2136,The Nutty Professor(1963),The Nutty Professo,1963,Comedy,,,,,,English,UK,39740,,,,,,,,,
2137,Charlotte's Web (1973),Charlotte's Web,1973,Animation,Children's,,,,,German,Canada,76704,,,,,,,,,
2138,Watership Down (1978),Watership Down,1978,Animation,Children's,Drama,Fantasy,,,French,UK,11666,,,,,,,,,
2139,The Secret of NIMH(1982),The Secret of NIM,1982,Animation,Children's,,,,,English,France,7018,,,,,,,,,
2140,The Dark Crystal(1982),The Dark Crysta,1982,Children's,Fantasy,Sci-Fi,,,,English,USA,91856,,,,,,,,,
2141,An American Tail(1986),An American Tai,1986,Animation,Children's,Comedy,,,,German,Italy,61542,,,,,,,,,
2142,An American Tail: Fievel Goes West(1991),An American Tail: Fievel Goes Wes,1991,Animation,Children's,Comedy,,,,Italian,Canada,72043,,,,,,,,,
2143,Legend (1985),Legend,1985,Adventure,Fantasy,Romance,,,,English,India,31833,,,,,,,,,
2144,Sixteen Candles (1984),Sixteen Candles,1984,Comedy,,,,,,Italian,USA,83470,,,,,,,,,
2145,Pretty in Pink (1986),Pretty in Pink,1986,Comedy,Drama,Romance,,,,Italian,France,94963,,,,,,,,,
2146,St. Elmo's Fire (1985),St. Elmo's Fire,1985,Drama,Romance,,,,,Spanish,India,2098,,,,,,,,,
2147,The Clan of the Cave Bear(1986),The Clan of the Cave Bea,1986,Drama,,,,,,French,UK,86616,,,,,,,,,
2148,House (1986),House,1986,Comedy,Horror,,,,,German,Canada,33425,,,,,,,,,
2149,House II: The Second Story (1987),House II: The Second Story,1987,Comedy,Horror,,,,,Italian,India,81698,,,,,,,,,
2150,The Gods Must Be Crazy(1980),The Gods Must Be Craz,1980,Comedy,,,,,,French,USA,89514,,,,,,,,,
2151,The Gods Must Be Crazy II(1989),The Gods Must Be Crazy I,1989,Comedy,,,,,,Spanish,India,43037,,,,,,,,,
2152,Air Bud: Golden Receiver (1998),Air Bud: Golden Receiver,1998,Children's,Comedy,,,,,Italian,Italy,32176,,,,,,,,,
2153,The Avengers(1998),The Avenger,1998,Action,Adventure,,,,,German,Canada,93377,,,,,,,,,
2154,How Stella Got Her Groove Back (1998),How Stella Got Her Groove Back,1998,Drama,Romance,,,,,English,Italy,95652,,,,,,,,,
2155,The Slums of Beverly Hills(1998),The Slums of Beverly Hill,1998,Comedy,,,,,,French,UK,37482,,,,,,,,,
2156,The Best Man(Il Testimone dello sposo) (1997),The Best Man(Il Testimone dello sposo),1997,Comedy,Drama,,,,,French,USA,45214,,,,,,,,,
2157,The Chambermaid on the Titanic(1998),The Chambermaid on the Titani,1998,Romance,,,,,,English,UK,5446,,,,,,,,,
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)","Henry: Portrait of a Serial Killer, Part 2",1996,Crime,Horror,,,,,Italian,UK,83167,,,,,,,,,
2159,Henry: Portrait of a Serial Killer (1990),Henry: Portrait of a Serial Killer,1990,Crime,Horror,,,,,English,Canada,50000,,,,,,,,,
2160,Rosemary's Baby (1968),Rosemary's Baby,1968,Horror,Thriller,,,,,English,USA,75438,,,,,,,,,
2161,The NeverEnding Story(1984),The NeverEnding Stor,1984,Adventure,Children's,Fantasy,,,,Italian,UK,66280,,,,,,,,,
2162,The NeverEnding Story II: The Next Chapter(1990),The NeverEnding Story II: The Next Chapte,1990,Adventure,Children's,Fantasy,,,,Spanish,USA,21009,,,,,,,,,
2163,Attack of the Killer Tomatoes! (1980),Attack of the Killer Tomatoes!,1980,Comedy,Horror,,,,,German,India,76969,,,,,,,,,
2164,Surf Nazis Must Die (1987),Surf Nazis Must Die,1987,Drama,,,,,,Spanish,India,55499,,,,,,,,,
2165,Your Friends and Neighbors (1998),Your Friends and Neighbors,1998,Drama,,,,,,English,France,10981,,,,,,,,,
2166,Return to Paradise (1998),Return to Paradise,1998,Drama,Romance,,,,,French,Italy,83586,,,,,,,,,
2167,Blade (1998),Blade,1998,Action,Adventure,Horror,,,,English,Canada,93628,,,,,,,,,
2168,Dance with Me (1998),Dance with Me,1998,Drama,Romance,,,,,Spanish,Canada,60594,,,,,,,,,
2169,Dead Man on Campus (1998),Dead Man on Campus,1998,Comedy,,,,,,German,UK,7295,,,,,,,,,
2170,Wrongfully Accused (1998),Wrongfully Accused,1998,Action,Comedy,,,,,Spanish,USA,69338,,,,,,,,,
2171,"Next Stop, Wonderland (1998)","Next Stop, Wonderland",1998,Comedy,Drama,Romance,,,,Italian,France,25906,,,,,,,,,
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)","Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",1998,Comedy,,,,,,English,Italy,77578,,,,,,,,,
2173,The Navigator: A Mediaeval Odyssey(1988),The Navigator: A Mediaeval Odysse,1988,Adventure,Fantasy,Sci-Fi,,,,German,France,78737,,,,,,,,,
2174,Beetlejuice (1988),Beetlejuice,1988,Comedy,Fantasy,,,,,Italian,Canada,10296,,,,,,,,,
2175,DÃ©jÃ  Vu (1997),DÃ©jÃ  Vu,1997,Drama,Romance,,,,,Italian,USA,13034,,,,,,,,,
2176,Rope (1948),Rope,1948,Thriller,,,,,,Italian,France,28650,,,,,,,,,
2177,Family Plot (1976),Family Plot,1976,Comedy,Thriller,,,,,Italian,India,65502,,,,,,,,,
2178,Frenzy (1972),Frenzy,1972,Thriller,,,,,,Spanish,Canada,82020,,,,,,,,,
2179,Topaz (1969),Topaz,1969,Thriller,,,,,,French,France,77397,,,,,,,,,
2180,Torn Curtain (1966),Torn Curtain,1966,Thriller,,,,,,English,France,94374,,,,,,,,,
2181,Marnie (1964),Marnie,1964,Thriller,,,,,,French,USA,12323,,,,,,,,,
2182,The Wrong Man(1956),The Wrong Ma,1956,Drama,Film-Noir,Thriller,,,,English,USA,74139,,,,,,,,,
2183,The Man Who Knew Too Much(1956),The Man Who Knew Too Muc,1956,Thriller,,,,,,Spanish,UK,28990,,,,,,,,,
2184,The Trouble with Harry(1955),The Trouble with Harr,1955,Mystery,Thriller,,,,,Spanish,Italy,9944,,,,,,,,,
2185,I Confess (1953),I Confess,1953,Thriller,,,,,,French,USA,70766,,,,,,,,,
2186,Strangers on a Train (1951),Strangers on a Train,1951,Film-Noir,Thriller,,,,,German,Canada,21752,,,,,,,,,
2187,Stage Fright (1950),Stage Fright,1950,Mystery,Thriller,,,,,German,India,26735,,,,,,,,,
2188,54 (1998),54,1998,Drama,,,,,,Italian,UK,7807,,,,,,,,,
2189,I Married A Strange Person (1997),I Married A Strange Person,1997,Animation,,,,,,English,UK,64516,,,,,,,,,
2190,Why Do Fools Fall In Love? (1998),Why Do Fools Fall In Love?,1998,Drama,,,,,,Spanish,India,43463,,,,,,,,,
2191,A Merry War(1997),A Merry Wa,1997,Comedy,,,,,,English,India,97271,,,,,,,,,
2192,See the Sea (Regarde la mer) (1997),See the Sea (Regarde la mer),1997,Drama,,,,,,Spanish,USA,16393,,,,,,,,,
2193,Willow (1988),Willow,1988,Action,Adventure,Fantasy,,,,English,India,2361,,,,,,,,,
2194,The Untouchables(1987),The Untouchable,1987,Action,Crime,Drama,,,,Italian,France,43128,,,,,,,,,
2195,Dirty Work (1998),Dirty Work,1998,Comedy,,,,,,Spanish,France,55997,,,,,,,,,
2196,Knock Off (1998),Knock Off,1998,Action,,,,,,English,France,47992,,,,,,,,,
2197,Firelight (1997),Firelight,1997,Drama,,,,,,English,Italy,49764,,,,,,,,,
2198,Modulations (1998),Modulations,1998,Documentary,,,,,,Italian,India,6035,,,,,,,,,
2199,Phoenix (1998),Phoenix,1998,Crime,Drama,,,,,Italian,Canada,64275,,,,,,,,,
2200,Under Capricorn (1949),Under Capricorn,1949,Drama,,,,,,Spanish,Canada,62903,,,,,,,,,
2201,The Paradine Case(1947),The Paradine Cas,1947,Drama,,,,,,Italian,USA,43226,,,,,,,,,
2202,Lifeboat (1944),Lifeboat,1944,Drama,Thriller,War,,,,German,France,81274,,,,,,,,,
2203,Shadow of a Doubt (1943),Shadow of a Doubt,1943,Film-Noir,Thriller,,,,,Italian,USA,77750,,,,,,,,,
2204,Saboteur (1942),Saboteur,1942,Thriller,,,,,,French,India,62684,,,,,,,,,
2205,Mr. & Mrs. Smith (1941),Mr. & Mrs. Smith,1941,Comedy,,,,,,French,France,84813,,,,,,,,,
2206,Suspicion (1941),Suspicion,1941,Mystery,Thriller,,,,,Spanish,India,91052,,,,,,,,,
2207,Jamaica Inn (1939),Jamaica Inn,1939,Drama,,,,,,Spanish,USA,68702,,,,,,,,,
2208,The Lady Vanishes(1938),The Lady Vanishe,1938,Comedy,Mystery,Romance,Thriller,,,Italian,USA,72783,,,,,,,,,
2209,Young and Innocent (1937),Young and Innocent,1937,Crime,Thriller,,,,,Italian,UK,87349,,,,,,,,,
2210,Sabotage (1936),Sabotage,1936,Thriller,,,,,,English,India,7970,,,,,,,,,
2211,Secret Agent (1936),Secret Agent,1936,Thriller,,,,,,German,India,36311,,,,,,,,,
2212,The Man Who Knew Too Much(1934),The Man Who Knew Too Muc,1934,Thriller,,,,,,English,France,55437,,,,,,,,,
2213,Waltzes from Vienna (1933),Waltzes from Vienna,1933,Comedy,Musical,,,,,Spanish,Italy,71501,,,,,,,,,
2214,Number Seventeen (1932),Number Seventeen,1932,Thriller,,,,,,German,Canada,83614,,,,,,,,,
2215,Rich and Strange (1932),Rich and Strange,1932,Comedy,Romance,,,,,Spanish,France,95467,,,,,,,,,
2216,The Skin Game(1931),The Skin Gam,1931,Drama,,,,,,Spanish,France,85142,,,,,,,,,
2217,Elstree Calling (1930),Elstree Calling,1930,Comedy,Musical,,,,,German,France,68920,,,,,,,,,
2218,Juno and Paycock (1930),Juno and Paycock,1930,Drama,,,,,,English,India,82031,,,,,,,,,
2219,Murder! (1930),Murder!,1930,Mystery,Thriller,,,,,Italian,Italy,46621,,,,,,,,,
2220,The Manxman(1929),The Manxma,1929,Drama,,,,,,English,Italy,32504,,,,,,,,,
2221,Blackmail (1929),Blackmail,1929,Thriller,,,,,,Spanish,France,67893,,,,,,,,,
2222,Champagne (1928),Champagne,1928,Comedy,,,,,,German,USA,91837,,,,,,,,,
2223,The Farmer's Wife(1928),The Farmer's Wif,1928,Comedy,,,,,,German,UK,66019,,,,,,,,,
2224,Downhill (1927),Downhill,1927,Drama,,,,,,German,UK,31765,,,,,,,,,
2225,Easy Virtue (1927),Easy Virtue,1927,Drama,,,,,,Spanish,UK,11412,,,,,,,,,
2226,The Ring(1927),The Rin,1927,Drama,,,,,,German,USA,8010,,,,,,,,,
2227,The Lodger(1926),The Lodge,1926,Thriller,,,,,,Spanish,USA,75444,,,,,,,,,
2228,The Mountain Eagle(1926),The Mountain Eagl,1926,Drama,,,,,,German,Italy,23643,,,,,,,,,
2229,The Pleasure Garden(1925),The Pleasure Garde,1925,Drama,,,,,,French,UK,86301,,,,,,,,,
2230,Always Tell Your Wife (1923),Always Tell Your Wife,1923,Comedy,,,,,,Spanish,USA,66849,,,,,,,,,
2231,Rounders (1998),Rounders,1998,Crime,Drama,,,,,German,Canada,67162,,,,,,,,,
2232,Cube (1997),Cube,1997,Sci-Fi,Thriller,,,,,German,USA,49197,,,,,,,,,
2233,Digging to China (1998),Digging to China,1998,Drama,,,,,,Spanish,France,53490,,,,,,,,,
2234,Let's Talk About Sex (1998),Let's Talk About Sex,1998,Drama,,,,,,German,UK,14807,,,,,,,,,
2235,One Man's Hero (1999),One Man's Hero,1999,Drama,War,,,,,Spanish,Italy,50613,,,,,,,,,
2236,Simon Birch (1998),Simon Birch,1998,Drama,,,,,,English,India,80141,,,,,,,,,
2237,Without Limits (1998),Without Limits,1998,Drama,,,,,,French,USA,30990,,,,,,,,,
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Seven Beauties (Pasqualino Settebellezze),1976,Comedy,Drama,,,,,German,Italy,70902,,,,,,,,,
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1975,Comedy,Drama,,,,,German,France,98789,,,,,,,,,
2240,My Bodyguard (1980),My Bodyguard,1980,Drama,,,,,,Italian,Canada,87436,,,,,,,,,
2241,Class (1983),Class,1983,Comedy,,,,,,French,USA,75560,,,,,,,,,
2242,"Grandview, U.S.A. (1984)","Grandview, U.S.A.",1984,Drama,,,,,,Spanish,USA,10883,,,,,,,,,
2243,Broadcast News (1987),Broadcast News,1987,Comedy,Drama,Romance,,,,English,Italy,99698,,,,,,,,,
2244,The Allnighter(1987),The Allnighte,1987,Comedy,Romance,,,,,German,UK,52557,,,,,,,,,
2245,Working Girl (1988),Working Girl,1988,Comedy,Drama,,,,,Italian,UK,93503,,,,,,,,,
2246,Stars and Bars (1988),Stars and Bars,1988,Comedy,,,,,,Spanish,UK,57726,,,,,,,,,
2247,Married to the Mob (1988),Married to the Mob,1988,Comedy,,,,,,German,USA,44110,,,,,,,,,
2248,Say Anything... (1989),Say Anything...,1989,Comedy,Drama,Romance,,,,French,USA,82151,,,,,,,,,
2249,My Blue Heaven (1990),My Blue Heaven,1990,Comedy,,,,,,French,USA,42144,,,,,,,,,
2250,Men Don't Leave (1990),Men Don't Leave,1990,Drama,,,,,,German,USA,92655,,,,,,,,,
2251,The Cabinet of Dr. Ramirez(1991),The Cabinet of Dr. Ramire,1991,Comedy,,,,,,French,Italy,13748,,,,,,,,,
2252,Hero (1992),Hero,1992,Comedy,Drama,,,,,German,India,70851,,,,,,,,,
2253,Toys (1992),Toys,1992,Action,Comedy,Fantasy,,,,Italian,UK,90615,,,,,,,,,
2254,Choices (1981),Choices,1981,Drama,,,,,,English,Italy,41330,,,,,,,,,
2255,Young Doctors in Love (1982),Young Doctors in Love,1982,Comedy,,,,,,Italian,Canada,85859,,,,,,,,,
2256,Parasite (1982),Parasite,1982,Horror,Sci-Fi,,,,,German,USA,77184,,,,,,,,,
2257,No Small Affair (1984),No Small Affair,1984,Comedy,Romance,,,,,German,Canada,5942,,,,,,,,,
2258,Master Ninja I (1984),Master Ninja I,1984,Action,,,,,,German,USA,89781,,,,,,,,,
2259,Blame It on Rio (1984),Blame It on Rio,1984,Comedy,Romance,,,,,English,Italy,98929,,,,,,,,,
2260,Wisdom (1986),Wisdom,1986,Action,Crime,,,,,French,USA,95578,,,,,,,,,
2261,One Crazy Summer (1986),One Crazy Summer,1986,Comedy,,,,,,French,USA,62699,,,,,,,,,
2262,About Last Night... (1986),About Last Night...,1986,Comedy,Drama,Romance,,,,English,USA,64461,,,,,,,,,
2263,The Seventh Sign(1988),The Seventh Sig,1988,Thriller,,,,,,Italian,USA,44264,,,,,,,,,
2264,We're No Angels (1989),We're No Angels,1989,Drama,,,,,,Italian,France,59777,,,,,,,,,
2265,Nothing But Trouble (1991),Nothing But Trouble,1991,Adventure,Comedy,,,,,German,India,94870,,,,,,,,,
2266,The Butcher's Wife(1991),The Butcher's Wif,1991,Comedy,Romance,,,,,Italian,UK,81631,,,,,,,,,
2267,Mortal Thoughts (1991),Mortal Thoughts,1991,Mystery,Thriller,,,,,German,USA,88635,,,,,,,,,
2268,A Few Good Men(1992),A Few Good Me,1992,Crime,Drama,,,,,Italian,USA,47771,,,,,,,,,
2269,Indecent Proposal (1993),Indecent Proposal,1993,Drama,,,,,,Spanish,Italy,80809,,,,,,,,,
2270,A Century of Cinema(1994),A Century of Cinem,1994,Documentary,,,,,,Italian,UK,38772,,,,,,,,,
2271,Permanent Midnight (1998),Permanent Midnight,1998,Drama,,,,,,English,Italy,56083,,,,,,,,,
2272,One True Thing (1998),One True Thing,1998,Drama,,,,,,German,France,85477,,,,,,,,,
2273,Rush Hour (1998),Rush Hour,1998,Action,Thriller,,,,,Spanish,Italy,43154,,,,,,,,,
2274,Lilian's Story (1995),Lilian's Story,1995,Drama,,,,,,Italian,Canada,27424,,,,,,,,,
2275,Six-String Samurai (1998),Six-String Samurai,1998,Action,Adventure,Sci-Fi,,,,German,USA,98757,,,,,,,,,
2276,A Soldier's Daughter Never Cries(1998),A Soldier's Daughter Never Crie,1998,Drama,,,,,,Spanish,France,93797,,,,,,,,,
2277,Somewhere in the City (1997),Somewhere in the City,1997,Drama,,,,,,Italian,USA,95599,,,,,,,,,
2278,Ronin (1998),Ronin,1998,Action,Crime,Thriller,,,,Spanish,UK,20757,,,,,,,,,
2279,Urban Legend (1998),Urban Legend,1998,Horror,Thriller,,,,,German,Italy,88382,,,,,,,,,
2280,Clay Pigeons (1998),Clay Pigeons,1998,Crime,,,,,,English,USA,35923,,,,,,,,,
2281,Monument Ave. (1998),Monument Ave.,1998,Crime,,,,,,German,Canada,76418,,,,,,,,,
2282,Pecker (1998),Pecker,1998,Comedy,Drama,,,,,Italian,Canada,86954,,,,,,,,,
2283,The Sheltering Sky(1990),The Sheltering Sk,1990,Drama,,,,,,French,Canada,40553,,,,,,,,,
2284,Bandit Queen (1994),Bandit Queen,1994,Drama,,,,,,Spanish,UK,34910,,,,,,,,,
2285,If.... (1968),If....,1968,Drama,,,,,,English,India,34217,,,,,,,,,
2286,The Fiendish Plot of Dr. Fu Manchu(1980),The Fiendish Plot of Dr. Fu Manch,1980,Comedy,,,,,,English,Italy,90046,,,,,,,,,
2287,Them! (1954),Them!,1954,Sci-Fi,Thriller,War,,,,English,France,14163,,,,,,,,,
2288,The Thing(1982),The Thin,1982,Action,Horror,Sci-Fi,Thriller,,,German,India,84490,,,,,,,,,
2289,The Player(1992),The Playe,1992,Comedy,Drama,,,,,Italian,India,79291,,,,,,,,,
2290,Stardust Memories (1980),Stardust Memories,1980,Comedy,Drama,,,,,French,France,1622,,,,,,,,,
2291,Edward Scissorhands (1990),Edward Scissorhands,1990,Drama,Romance,,,,,German,France,37623,,,,,,,,,
2292,Overnight Delivery (1996),Overnight Delivery,1996,Romance,,,,,,English,Canada,18962,,,,,,,,,
2293,Shadrach (1998),Shadrach,1998,Drama,,,,,,English,India,86949,,,,,,,,,
2294,Antz (1998),Antz,1998,Animation,Children's,,,,,Spanish,Canada,72853,,,,,,,,,
2295,The Impostors(1998),The Impostor,1998,Comedy,,,,,,English,USA,27427,,,,,,,,,
2296,A Night at the Roxbury(1998),A Night at the Roxbur,1998,Comedy,,,,,,Italian,Italy,56760,,,,,,,,,
2297,What Dreams May Come (1998),What Dreams May Come,1998,Drama,Romance,,,,,Italian,India,79695,,,,,,,,,
2298,Strangeland (1998),Strangeland,1998,Thriller,,,,,,Spanish,USA,21634,,,,,,,,,
2299,The Battle of the Sexes(1959),The Battle of the Sexe,1959,Comedy,,,,,,German,USA,32409,,,,,,,,,
2300,The Producers(1968),The Producer,1968,Comedy,Musical,,,,,English,UK,73040,,,,,,,,,
2301,History of the World: Part I (1981),History of the World: Part I,1981,Comedy,,,,,,Spanish,India,65688,,,,,,,,,
2302,My Cousin Vinny (1992),My Cousin Vinny,1992,Comedy,,,,,,Italian,USA,94045,,,,,,,,,
2303,Nashville (1975),Nashville,1975,Drama,Musical,,,,,Italian,India,34128,,,,,,,,,
2304,Love Is the Devil (1998),Love Is the Devil,1998,Drama,,,,,,Spanish,France,52964,,,,,,,,,
2305,Slam (1998),Slam,1998,Drama,,,,,,Spanish,UK,85734,,,,,,,,,
2306,Holy Man (1998),Holy Man,1998,Comedy,,,,,,Italian,UK,36772,,,,,,,,,
2307,One Tough Cop (1998),One Tough Cop,1998,Action,Drama,,,,,French,India,23391,,,,,,,,,
2308,Detroit 9000 (1973),Detroit 9000,1973,Action,Crime,,,,,Spanish,India,70638,,,,,,,,,
2309,The Inheritors(Die Siebtelbauern) (1998),The Inheritors(Die Siebtelbauern),1998,Drama,,,,,,German,USA,21918,,,,,,,,,
2310,The Mighty(1998),The Might,1998,Drama,,,,,,Spanish,India,49619,,,,,,,,,
2311,2010 (1984),2010,1984,Mystery,Sci-Fi,,,,,Italian,Canada,6147,,,,,,,,,
2312,Children of a Lesser God (1986),Children of a Lesser God,1986,Drama,,,,,,French,France,64154,,,,,,,,,
2313,The Elephant Man(1980),The Elephant Ma,1980,Drama,,,,,,Spanish,Canada,29650,,,,,,,,,
2314,Beloved (1998),Beloved,1998,Drama,,,,,,Italian,Canada,22641,,,,,,,,,
2315,Bride of Chucky (1998),Bride of Chucky,1998,Horror,Thriller,,,,,French,USA,40386,,,,,,,,,
2316,Practical Magic (1998),Practical Magic,1998,Drama,Romance,,,,,Italian,India,82593,,,,,,,,,
2317,The Alarmist(1997),The Alarmis,1997,Comedy,,,,,,German,France,86020,,,,,,,,,
2318,Happiness (1998),Happiness,1998,Comedy,,,,,,German,Italy,32332,,,,,,,,,
2319,Reach the Rock (1997),Reach the Rock,1997,Comedy,,,,,,English,France,52973,,,,,,,,,
2320,Apt Pupil (1998),Apt Pupil,1998,Drama,Thriller,,,,,Spanish,UK,28151,,,,,,,,,
2321,Pleasantville (1998),Pleasantville,1998,Comedy,,,,,,Italian,UK,49814,,,,,,,,,
2322,Soldier (1998),Soldier,1998,Action,Adventure,Sci-Fi,Thriller,War,,German,India,26064,,,,,,,,,
2323,The Cruise(1998),The Cruis,1998,Documentary,,,,,,Italian,India,52081,,,,,,,,,
2324,Life Is Beautiful (La Vita Ã¨ bella) (1997),Life Is Beautiful (La Vita Ã¨ bella),1997,Comedy,Drama,,,,,Spanish,Italy,74943,,,,,,,,,
2325,Orgazmo (1997),Orgazmo,1997,Comedy,,,,,,French,France,53214,,,,,,,,,
2326,Shattered Image (1998),Shattered Image,1998,Drama,Thriller,,,,,French,France,13067,,,,,,,,,
2327,Tales from the Darkside: The Movie (1990),Tales from the Darkside: The Movie,1990,Horror,,,,,,German,Canada,73666,,,,,,,,,
2328,Vampires (1998),Vampires,1998,Horror,,,,,,English,France,30669,,,,,,,,,
2329,American History X (1998),American History X,1998,Drama,,,,,,Italian,UK,77727,,,,,,,,,
2330,Hands on a Hard Body (1996),Hands on a Hard Body,1996,Documentary,,,,,,Italian,Canada,51785,,,,,,,,,
2331,Living Out Loud (1998),Living Out Loud,1998,Comedy,Romance,,,,,English,France,11004,,,,,,,,,
2332,Belly (1998),Belly,1998,Crime,Drama,,,,,Italian,UK,42178,,,,,,,,,
2333,Gods and Monsters (1998),Gods and Monsters,1998,Drama,,,,,,Italian,India,84564,,,,,,,,,
2334,The Siege(1998),The Sieg,1998,Action,Thriller,,,,,Italian,Italy,28075,,,,,,,,,
2335,The Waterboy(1998),The Waterbo,1998,Comedy,,,,,,Spanish,Italy,61439,,,,,,,,,
2336,Elizabeth (1998),Elizabeth,1998,Drama,,,,,,German,USA,77387,,,,,,,,,
2337,Velvet Goldmine (1998),Velvet Goldmine,1998,Drama,,,,,,Italian,USA,92973,,,,,,,,,
2338,I Still Know What You Did Last Summer (1998),I Still Know What You Did Last Summer,1998,Horror,Mystery,Thriller,,,,German,India,51671,,,,,,,,,
2339,I'll Be Home For Christmas (1998),I'll Be Home For Christmas,1998,Comedy,Romance,,,,,German,Canada,51548,,,,,,,,,
